Wall time,Step,Value
1717478719.065579,0,2.280113935470581
1717478724.867345,1,2.245382785797119
1717478730.7089033,2,2.211005449295044
1717478736.4639587,3,2.175779342651367
1717478742.201719,4,2.1394503116607666
1717478748.0954566,5,2.101120710372925
1717478753.9250567,6,2.0608997344970703
1717478760.0589051,7,2.0185608863830566
1717478766.037789,8,1.974015712738037
1717478772.024494,9,1.9281164407730103
1717478778.058859,10,1.8798084259033203
1717478784.120922,11,1.829763650894165
1717478789.900847,12,1.7773149013519287
1717478795.514641,13,1.7273021936416626
1717478801.2116706,14,1.6743661165237427
1717478806.8085399,15,1.620894193649292
1717478812.440352,16,1.5698223114013672
1717478818.1974974,17,1.5178790092468262
1717478823.8138463,18,1.4683347940444946
1717478829.4934096,19,1.4193493127822876
1717478835.0677133,20,1.371957540512085
1717478840.8140218,21,1.3270150423049927
1717478846.5109239,22,1.2848047018051147
1717478852.2655628,23,1.2436481714248657
1717478857.9896257,24,1.2050039768218994
1717478863.679279,25,1.1676195859909058
1717478869.4029799,26,1.1345322132110596
1717478875.0478146,27,1.1005762815475464
1717478880.8810105,28,1.0696430206298828
1717478886.6047692,29,1.0422085523605347
1717478892.3409128,30,1.0132445096969604
1717478898.0980225,31,0.9894412159919739
1717478903.7379153,32,0.9660822749137878
1717478909.4575007,33,0.944267988204956
1717478915.1205585,34,0.9224541187286377
1717478920.8009112,35,0.9034951329231262
1717478926.4646802,36,0.8842200040817261
1717478932.1439543,37,0.8661665320396423
1717478937.8717768,38,0.848831295967102
1717478943.5126917,39,0.8339250087738037
1717478949.2161212,40,0.8195754289627075
1717478954.8242702,41,0.8057332634925842
1717478960.589834,42,0.7920083403587341
1717478966.2957532,43,0.7805171012878418
1717478972.196437,44,0.7685139775276184
1717478979.0880365,45,0.7565805912017822
1717478985.6415734,46,0.7462219595909119
1717478991.4652078,47,0.7351715564727783
1717478997.4180758,48,0.7254617810249329
1717479003.3506606,49,0.7165603637695312
1717479009.9266293,50,0.707625150680542
1717479016.161469,51,0.698108434677124
1717479022.4028032,52,0.6919819116592407
1717479029.0970943,53,0.6819068193435669
1717479035.0120335,54,0.6765195727348328
1717479040.9914994,55,0.668668806552887
1717479047.3713648,56,0.6609280705451965
1717479053.6854186,57,0.6523705720901489
1717479059.685756,58,0.6477985382080078
1717479065.6117291,59,0.6409977674484253
1717479071.610893,60,0.6329878568649292
1717479077.685803,61,0.6297214031219482
1717479083.5637727,62,0.6224302649497986
1717479089.5670938,63,0.6170231699943542
1717479095.613861,64,0.6137168407440186
1717479101.6010427,65,0.6083894371986389
1717479107.5307899,66,0.6017365455627441
1717479113.5119624,67,0.5980840921401978
1717479119.63268,68,0.5947461724281311
1717479125.591312,69,0.5894186496734619
1717479131.5945532,70,0.5848480463027954
1717479137.5674317,71,0.5803449153900146
1717479143.5264704,72,0.5744374394416809
1717479149.8414376,73,0.5724372863769531
1717479156.0376327,74,0.5674257278442383
1717479162.1726785,75,0.564202606678009
1717479168.4952545,76,0.5608199834823608
1717479174.5196557,77,0.5564613342285156
1717479180.3204994,78,0.553678572177887
1717479186.3751845,79,0.549630880355835
1717479192.450651,80,0.5480919480323792
1717479198.581935,81,0.5444324612617493
1717479205.0000772,82,0.5435006618499756
1717479211.0572276,83,0.5369192361831665
1717479217.1274533,84,0.5345014929771423
1717479223.2846923,85,0.5321310758590698
1717479229.5945058,86,0.5283603072166443
1717479236.020696,87,0.5247618556022644
1717479241.965575,88,0.5230228304862976
1717479248.0147042,89,0.5212932229042053
1717479253.7331827,90,0.5192029476165771
1717479259.515554,91,0.5156549215316772
1717479265.342766,92,0.5122872591018677
1717479271.2046165,93,0.5108903050422668
1717479277.1711488,94,0.5088590979576111
1717479282.9808002,95,0.5054648518562317
1717479288.9658926,96,0.5028976798057556
1717479295.3694456,97,0.501271665096283
1717479301.2937794,98,0.4998193085193634
1717479307.6212912,99,0.4974687397480011
